Time,FP_RearRight_Fx,FP_RearRight_Fy,FP_RearRight_Fz,
0.0101,3.52429e-12,-58.9201,7.10543e-12,
0.0202,3.52429e-12,-56.5842,7.10543e-12,
0.0303,3.52429e-12,-54.341,7.10543e-12,
0.0404,3.52429e-12,-52.1866,7.10543e-12,
0.0505,3.52429e-12,-50.1177,7.10543e-12,
0.0606,3.52429e-12,-48.1308,7.10543e-12,
0.0707,3.52429e-12,-46.2226,7.10543e-12,
0.0808,3.52429e-12,-44.39,7.10543e-12,
0.0909,3.52429e-12,-42.6301,7.10543e-12,
0.101,3.52429e-12,-40.9399,7.10543e-12,
0.1111,3.52429e-12,-39.3168,7.10543e-12,
0.1212,3.52429e-12,-37.7579,7.10543e-12,
0.1313,3.52429e-12,-36.2609,7.10543e-12,
0.1414,3.52429e-12,-34.8231,7.10543e-12,
0.1515,3.52429e-12,-33.4424,7.10543e-12,
0.1616,3.52429e-12,-32.1164,7.10543e-12,
0.1717,3.52429e-12,-30.843,7.10543e-12,
0.1818,3.52429e-12,-29.62,7.10543e-12,
0.1919,3.52429e-12,-28.4455,7.10543e-12,
0.202,3.52429e-12,-27.3175,7.10543e-12,
0.2121,3.52429e-12,-26.2343,7.10543e-12,
0.2222,3.52429e-12,-25.194,7.10543e-12,
0.2323,3.52429e-12,-24.1949,7.10543e-12,
0.2424,3.52429e-12,-23.2354,7.10543e-12,
0.2525,3.52429e-12,-22.314,7.10543e-12,
0.2626,3.52429e-12,-21.4291,7.10543e-12,
0.2727,3.52429e-12,-20.5792,7.10543e-12,
0.2828,3.52429e-12,-19.763,7.10543e-12,
0.2929,3.52429e-12,-18.9792,7.10543e-12,
0.303,3.52429e-12,-18.2265,7.10543e-12,
0.3131,3.52429e-12,-17.5036,7.10543e-12,
0.3232,3.52429e-12,-16.8093,7.10543e-12,
0.3333,3.52429e-12,-16.1426,7.10543e-12,
0.3434,3.52429e-12,-15.5022,7.10543e-12,
0.3535,3.52429e-12,-14.8873,7.10543e-12,
0.3636,3.52429e-12,-14.2967,7.10543e-12,
0.3737,3.52429e-12,-13.7296,7.10543e-12,
0.3838,3.52429e-12,-13.1849,7.10543e-12,
0.3939,3.52429e-12,-12.6618,7.10543e-12,
0.404,3.52429e-12,-12.1595,7.10543e-12,
0.4141,3.52429e-12,-11.677,7.10543e-12,
0.4242,3.52429e-12,-11.2137,7.10543e-12,
0.4343,3.52429e-12,-10.7687,7.10543e-12,
0.4444,3.52429e-12,-10.3414,7.10543e-12,
0.4545,3.52429e-12,-9.93104,7.10543e-12,
0.4646,3.52429e-12,-9.53692,7.10543e-12,
0.4747,3.52429e-12,-9.15843,7.10543e-12,
0.4848,3.52429e-12,-8.79493,7.10543e-12,
0.4949,3.52429e-12,-8.44584,7.10543e-12,
0.505,3.52429e-12,-8.11059,7.10543e-12,
0.5151,3.52429e-12,-7.78863,7.10543e-12,
0.5252,3.52429e-12,-7.47943,7.10543e-12,
0.5353,3.52429e-12,-7.18248,7.10543e-12,
0.5454,3.52429e-12,-6.8973,7.10543e-12,
0.5555,3.52429e-12,-6.62343,7.10543e-12,
0.5656,3.52429e-12,-6.36041,7.10543e-12,
0.5757,3.52429e-12,-6.10781,7.10543e-12,
0.5858,3.52429e-12,-5.86523,7.10543e-12,
0.5959,3.52429e-12,-5.63226,7.10543e-12,
